23986,Coryphantha neglecta L.Bremer
23987,Echinocereus websterianus G.E.Linds.
23988,Epiphyllum hookeri Haw.
23989,Cereus albicaulis (Britton & Rose) Leutzelb.
23990,Echinopsis chiloensis (Colla) H.Friedrich & G.D.Rowley
23991,Echinocereus mombergerianus G.Frank
23992,Cylindropuntia anteojoensis (Pinkava) E.F.Anderson
23993,Astrophytum myriostigma Lem.
23994,Eriosyce garaventae (F.Ritter) Katt.
23995,Coryphantha ramillosa Cutak
23996,Epiphyllum grandilobum Britton & Rose
23997,Armatocereus matucanensis Backeb.
23998,Echinopsis cinnabarina Labour.
23999,Coryphantha compacta (Engelm.) Britton & Rose
24000,Echinocereus pamanesiorum A.B.Lau
24001,Echinocereus reichenbachii (Terscheck ex Walp.) J.N.Haage
24002,Echinopsis leucantha Walp.
24003,Echinopsis oxygona Pfeiff. & Otto
24004,Echinopsis stilowiana (Backeb.) Lam.
24005,Cylindropuntia caribaea (Britton & Rose) F.M.Knuth
24006,Corynopuntia marenae (S.H.Parsons) M.P.Griff.
24007,Armatocereus godingianus subsp. godingianus
24008,Echinopsis ayopayana F.Ritter & Rausch
24009,Browningia pilleifera (F.Ritter) Hutchison
24010,Eriosyce aurata (Pfeiff) Backeb.
24011,Cereus aethiops Haw.
24012,Astrophytum ornatum Britton & Rose
24013,Arthrocereus spinosissimus (Buining & Brederoo) F.Ritter
24014,Austrocactus philippii (Regel & Schmidt) Buxb.
24015,Copiapoa echinoides Britton & Rose
24016,Echinopsis arachnacantha (Buining & F.Ritter) H.Friedrich
24017,Echinopsis aurea Britton & Rose
24018,Cylindropuntia californica (Torr. & A.Gray) F.M.Knuth
24019,Eriosyce villosa (Monv.) Katt.
24020,Cylindropuntia molesta (Brandegee) F.M.Knuth
24021,Disocactus nelsonii (Britton & Rose) Linding.
24022,Cephalocereus columna-trajani (Karw.) K.Schum.
24023,Cylindropuntia lindsayi (Rebman) Rebman
24024,Corryocactus quadrangularis (Rauh & Backeb.) F.Ritter
24025,Arrojadoa penicillata Britton & Rose
24026,Cleistocactus tominensis (Weing.) Backeb.
24027,Consolea macracantha A.Berger
24028,Echinopsis obrepanda Schum.
24029,Echinopsis densispina Werderm.
24030,Disocactus speciosus (Cav.) Barthlott
24031,Eriosyce rodentiophila F.Ritter
24032,Cleistocactus plagiostoma (Vaupel) D.R.Hunt
24033,Bergerocactus emoryi Britton & Rose
24034,Echinopsis volliana (Backb.) H.Friedrich & G.D.Rowley
24035,Echinocereus pulchellus (Mart.) Seitz
24036,Echinopsis caineana (Cárdenas) D.R.Hunt
24037,Cleistocactus tenuiserpens Rauh & Backeb.
24038,Echinocereus bristolii W.T.Marshall
24039,Eriosyce paucicostata (F.Ritter) Ferryman
24040,Cleistocactus luribayensis Cárdenas
24041,Aztekium hintonii Glass & W.A.Fitz Maurice
24042,Echinocereus metornii G.Frank
24043,Cleistocactus acanthurus (Vaupel) D.R.Hunt
24044,Eriosyce recondita (F.Ritter) Katt.
24045,
24046,Echinopsis pugionacantha Rose & Boed.
24047,Echinocereus papillosus Linke ex Rümpler
24048,Cereus lanosus (F.Ritter) P.J.Braun
24049,Echinopsis spiniflora A.Berger
24050,Cereus kroenleinii N.P.Taylor
24051,Armatocereus procerus Rauh & Backeb.
24052,Echinocereus viridiflorus subsp. chloranthus (Engelm.) N.P.Taylor
24053,Cylindropuntia rosea (DC.) Backeb.
24054,Copiapoa cinerea Britton & Rose
24055,Corryocactus chachapoyensis Ochoa & Backeb. ex D.R.Hunt
24056,Echinocereus pectinatus Engelm.
24057,Corryocactus brevistylus Britton & Rose
24058,Echinopsis tacaquirensis (Vaup.) H.Friedrich & G.D.Rowley
24059,Echinocactus horizonthalonius Lem.
24060,Corynopuntia grahamii (Engelm.) F.M.Knuth
24061,Copiapoa coquimbana (Karw. ex Rümpler) Britton & Rose
24062,Echinocereus pentalophus (DC.) Haage
24063,Disocactus flagelliformis (L.) Barthlott
24064,Echinocereus rigidissimus (Engelm.) J.N.Haage
24065,Echinopsis calorubra Cárdenas
24066,Echinocereus grandis Britton & Rose
24067,Echinocereus polyacanthus Engelm.
24068,Austrocylindropuntia shaferi (Britton & Rose) Backeb.
24069,Echinopsis rhodotricha K.Schum.
24070,Echinopsis yuquina D.R.Hunt
24071,Cleistocactus candelilla Cardenas
24072,Cumulopuntia boliviana (Salm-Dyck) F.Ritter
24073,Coryphantha retusa Britton & Rose
24074,Cereus bicolor Rizzini & A.de Mattos Filho
24075,Denmoza rhodacantha Britton & Rose
24076,Echinopsis maximiliana Heyder ex A.Dietr.
24077,Cylindropuntia arbuscula (Engelm.) F.M.Knuth
24078,Echinopsis ancistrophora Speg.
24079,Echinopsis tarijensis (Vaupel) H.Friedrich & G.D.Rowley
24080,Browningia chlorocarpa (Kunth) Marshall
24081,Cleistocactus sepium (Kunth) F.A.C.Weber
24082,Echinocereus maritimus K.Schum.
24083,Corryocactus apiciflorus (Vaupel) Hutchison
24084,Coryphantha echinus (Engelm.) Orcutt
24085,Cylindropuntia imbricata (Haw.) F.M.Knuth
24086,Echinopsis tegeleriana (Backeb.) D.R.Hunt
24087,Echinopsis atacamensis (Phil.) H.Friedrich & G.D.Rowley
24088,Eriosyce engleri (F.Ritter) Katt.
24089,Eriosyce villicumensis (Rausch) Katt.
24090,
24091,Cereus hankeanus F.A.C.Weber ex K.Schum.
24092,Echinocereus cinerascens (DC.) H.P.Kelsey & Dayton
24093,Echinocereus pseudopectinatus (N.P.Taylor) N.P.Taylor
24094,
24095,Cleistocactus pungens F.Ritter
24096,Corryocactus erectus (Backeb.) F.Ritter
24097,Disocactus macranthus (Alexander) Kimnach & Hutchison
24098,Echinopsis mamillosa Gürke
24099,Cleistocactus brookeae subsp. vulpis-cauda (F.Ritter & Cullmann) Mottram
24100,Cleistocactus strausii (Heese) Backeb.
24101,Echinocereus spinigemmatus A.B.Lau
24102,Coryphantha clavata (Scheidw.) Backeb.
24103,Echinocactus polycephalus Engelm. & J.M.Bigelow
24104,Coryphantha pseudoechinus Boed.
24105,Browningia hertlingiana (Backeb.) Buxb.
24106,Echinopsis arboricola (Kimnach) Mottram
24107,Echinopsis albispinosa K.Schum.
24108,Echinocereus dasyacanthus Engelm.
24109,Echinopsis pamparuizii Cárdenas
24110,Cylindropuntia prolifera (Engelm.) F.M.Knuth
24111,Browningia microsperma (Werderm. & Backeb.) W.T.Marshall
24112,Armatocereus riomajensis Rauh & Backeb.
24113,Echinopsis thionantha (Speg.) Werderm.
24114,Discocactus boliviensis Buining & Brederoo
24115,Echinocereus primolanatus F.Schwarz ex N.P.Taylor
24116,Echinocereus stramineus (Engelm.) F.Seitz
24117,Epiphyllum pumilum Britton & Rose
24118,Corryocactus melanotrichus Britton & Rose
24119,Calymmanthium substerile F.Ritter
24120,Echinopsis camarguensis (Cárdenas) H.Friedrich & G.D.Rowley
24121,Epiphyllum thomasianum (K.Schum.) Britton & Rose
24122,Austrocylindropuntia cylindrica (Lam.) Backeb.
24123,
24124,Echinocereus scheeri (Salm-Dyck) Scheer
24125,Cylindropuntia alcahes (F.A.C.Weber) F.M.Knuth
24126,Eriosyce senilis (Backeb.) Katt.
24127,Echinopsis thelegona (Web.) H.Friedrich & G.D.Rowley
24128,Cylindropuntia munzii (C.B.Wolf) Backeb.
24129,Browningia columnaris F.Ritter
24130,Browningia candelaris (Meyen) Britton & Rose
24131,Echinopsis terscheckii (J.Parm.) H.Friedrich & G.D.Rowley
24132,Corynopuntia moelleri (A.Berger) F.M.Knuth
24133,Armatocereus laetus (Kunth) Backeb.
24134,Echinocereus arizonicus Rose ex Orcutt
24135,Cylindropuntia davisii (Engelm. & J.M.Bigelow) F.M.Knuth
24136,Cereus horrispinus Backeb.
24137,Cleistocactus neoroezlii (F.Ritter) Buxb.
24138,Echinocereus coccineus Engelm.
24139,Eriosyce subgibbosa (Haw.) Katt.
24140,Coryphantha erecta Lem.
24141,Austrocylindropuntia verschaffeltii (Cels ex F.A.C.Weber) Backeb.
24142,Eriosyce islayensis (C.F.Först.) Katt.
24143,Cleistocactus smaragdiflorus (F.A.C.Weber) Britton & Rose
24144,Cleistocactus baumannii Lem.
24145,Cereus insularis Hemsl.
24146,Echinopsis chamaecereus H.Friedrich & Glaetzle
24147,
24148,Castellanosia caineana Cárdenas
24149,Echinocereus berlandieri (Engelm.) J.N.Haage
24150,Echinopsis clavata (F.Ritter) D.R.Hunt
24151,Blossfeldia liliputana Werderm.
24152,Eriosyce curvispina (Bertero ex Colla) Katt.
24153,Cereus lamprospermus K.Schum.
24154,Echinopsis tunariensis (Cárdenas) H.Friedrich & G.D.Rowley
24155,Echinocereus longisetus (Engelm.) Rümpler
24156,Coryphantha pallida Britton & Rose
24157,Cereus fernambucensis Lem.
24158,Cereus mortensenii (Croizat) D.R.Hunt & N.P.Taylor
24159,Austrocactus bertinii Britton & Rose
24160,Cumulopuntia chichensis (Cárdenas) E.F.Anderson
24161,Cereus vargasianus Cardenas
24162,Coryphantha ottonis Lem.
24163,Echinocereus salm-dyckianus Scheer
24164,Cleistocactus morawetzianus Backeb.
24165,Epiphyllum oxypetalum Haw.
24166,Eriosyce confinis (F.Ritter) Katt.
24167,Echinopsis formosa Salm-Dyck
24168,Armatocereus rauhii Backeb.
24169,Astrophytum capricorne Britton & Rose
24170,Austrocylindropuntia vestita (Salm-Dyck) Backeb.
24171,Echinocereus triglochidiatus Engelm.
24172,Disocactus ackermannii (Lindl.) Barthlott
24173,Echinocereus ortegae Rose ex J.G.Ortega
24174,Corryocactus squarrosus (Vaupel) Hutchison
24175,Coryphantha jalpanensis Buchenau
24176,Echinopsis pachanoi (Britton & Rose) H.Friedrich & G.D.Rowley
24177,Cylindropuntia fulgida (Engelm.) F.M.Knuth
24178,Echinopsis chrysochete Werderm.
24179,Echinopsis schickendantzii F.A.C.Weber
24180,Epiphyllum baueri Dorsch
24181,Epithelantha bokei L.D.Benson
24182,Echinopsis deserticola (Werderm.) H.Friedrich & G.D.Rowley
24183,Corryocactus serpens F.Ritter
24184,Copiapoa krainziana F.Ritter
24185,Echinocereus adustus Engelm.
24186,Echinopsis chrysantha Werderm.
24187,Corryocactus aureus (F.A.C.Weber) Hutchison
24188,Echinopsis saltensis Speg.
24189,Echinopsis rojasii Cárdenas
24190,Coryphantha werdermannii Boed.
24191,Eriosyce bulbocalyx (Werderm.) Katt.
24192,Carnegiea gigantea (Engelm.) Britton & Rose
24193,Echinopsis huascha (F.A.C.Weber) H.Friedrich & G.D.Rowley
24194,Cleistocactus leonensis J.E.Madsen
24195,Echinocereus stoloniferus subsp. tayopensis (W.T.Marshall) N.P.Taylor
24196,Coryphantha sulcata Britton & Rose
24197,Cylindropuntia spinosior (Engelm.) F.M.Knuth
24198,Echinocactus platyacanthus Link & Otto
24199,Coryphantha nickelsiae (K.Brandegee) Britton & Rose
24200,Austrocylindropuntia floccosa (Salm-Dyck) F.Ritter
24201,Eriosyce strausiana (K.Schum.) Katt.
24202,Echinopsis peruviana (Britton & Rose) H.Friedrich & G.D.Rowley
24203,Echinopsis pentlandii Salm-Dyck ex A.Dietr.
24204,Coryphantha echinoidea Britton & Rose
24205,Echinopsis quadratiumbonata (F.Ritter) D.R.Hunt
24206,Cleistocactus pycnacanthus (Rauh & Backeb.) Backeb.
24207,Cereus hexagonus Mill.
24208,Coleocephalocereus aureus F.Ritter
24209,Coryphantha recurvata (Engelm.) Britton & Rose
24210,Echinopsis vasquezii (Rausch) G.D.Rowley
24211,Echinocereus klapperi W.Blum
24212,Cereus hildmannianus K.Schum.
24213,Coryphantha delaetiana A.Berger
24214,Cylindropuntia leptocaulis (DC.) F.M.Knuth
24215,Coryphantha cornifera Lem.
24216,Cumulopuntia rossiana (Heinr. & Backeb.) F.Ritter
24217,Echinopsis ferox (Britton & Rose) Backeb.
24218,
24219,
24220,Cleistocactus hystrix (Rauh & Backeb.) Ostolaza
24221,Copiapoa montana F.Ritter
24222,Echinocereus ferreirianus H.E.Gates
24223,Cleistocactus pachycladus (Rauh & Backeb.) Ostolaza
24224,Cleistocactus fieldianus (Britton & Rose) D.R.Hunt
24225,Cleistocactus hyalacanthus (K.Schum.) Rol.-Goss.
24226,Cylindropuntia tunicata (Lehm.) F.M.Knuth
24227,Aztekium ritteri Boed.
24228,Coryphantha delicata L.Bremer
24229,"Coryphantha kracikii Halda, Chalupa & Kupčák"
24230,Coryphantha difficilis Orcutt
24231,Cylindropuntia bigelovii (Engelm.) Knuth
24232,Astrophytum coahuilense (H.Moeller) K.Kayser
24233,Echinopsis tiegeliana (Wessner) D.R.Hunt
24234,Cleistocactus sextonianus (Backeb.) D.R.Hunt
24235,Cylindropuntia santamaria (E.M.Baxter) Rebman
24236,
24237,Epiphyllum crenatum (Lindl.) G.Don
24238,Echinocereus fendleri Sencke ex Haage
24239,Eriosyce megliolii (Rausch) Ferryman
24240,Echinocereus enneacanthus Engelm.
24241,Eriosyce odieri (Lem. ex Salm-Dyck) Katt.
24242,Dendrocereus undulosus Britton & Rose
24243,Cereus stenogonus K.Schum.
24244,Arrojadoa rhodantha Britton & Rose
24245,
24246,Echinopsis marsoneri Werderm.
24247,
24248,Cylindropuntia whipplei (Engelm. & J.M.Bigelow) F.M.Knuth
24249,Echinopsis bridgesii Salm-Dyck
24250,Cleistocactus buchtienii Backeb.
24251,Echinopsis backebergii Werderm.
24252,Echinocereus palmeri Britton & Rose
24253,
24254,Echinocactus parryi Engelm.
24255,Coryphantha wohlschlageri Holzeis
24256,Cylindropuntia echinocarpa (Engelm. & J.M.Bigelow) F.M.Knuth
24257,Echinocereus schereri G.Frank
24258,Echinocereus pensilis J.A.Purpus
24259,Echinocereus nicholii (L.D.Benson) B.D.Parfitt
24260,Cleistocactus reae Cárdenas
24261,Echinopsis schieliana (Backeb.) D.R.Hunt
24262,Cylindropuntia abyssi (Hester) Backeb.
24263,Copiapoa megarhiza Britton & Rose
24264,Echinocereus pacificus (Engelm.) Britton & Rose
24265,Cylindropuntia ganderi (C.B.Wolf) Rebman & Pinkava
24266,Echinocereus russanthus D.Weniger
24267,Cleistocactus samaipatanus (Cardenas) D.R.Hunt
24268,Ariocarpus trigonus K.Schum.
24269,Echinocereus subinermis Scheer
24270,Echinocereus knippelianus Liebm.
24271,Coryphantha glanduligera (Otto & A.Dietr.) Lem.
24272,Echinopsis cuzcoensis (Britton & Rose) H.Friedrich & G.D.Rowley
24273,Cleistocactus laniceps (K.Schum.) Rol.-Goss.
24274,Austrocylindropuntia subulata (Engelm.) Backeb.
24275,Echinopsis candicans (Salm-Dyck) D.R.Hunt
24276,Coryphantha macromeris (Engelm.) Lem.
24277,Echinopsis lageniformis (Forst.) H.Friedrich & G.D.Rowley
24278,Coryphantha glassii Dicht & A.Lüthy
24279,Copiapoa marginata Britton & Rose
24280,Cylindropuntia sanfelipensis (Rebman) Rebman
24281,Cereus trigonodendron K.Schum. & Vaupel
24282,Echinocereus rayonesensis N.P.Taylor
24283,
24284,"Austrocylindropuntia lagopus (K.Schum.) I.Crook, J.Arnold & M.Lowry"
24285,Cleistocactus parviflorus (K.Schum.) Rol.-Goss.
24286,
24287,Echinocereus bonkerae Thornber & Bonker
24288,Echinopsis werdermanniana (Backb.) H.Friedrich & G.D.Rowley
24289,Echinopsis strigosa (S.D.) H.Friedrich & G.D.Rowley
24290,Eriosyce eriosyzoides subsp. atroviridis (F.Ritter) Ferryman
24291,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth
24292,Cylindropuntia kleiniae (DC.) F.M.Knuth
24293,Cylindropuntia wolfii (L.D.Benson) M.A.Baker
24294,Cleistocactus ritteri Backeb.
24295,Coryphantha poselgeriana Britton & Rose
24296,Cleistocactus icosagonus (Kunth) F.A.C.Weber
24297,Echinocactus texensis Hopf.
24298,Browningia altissima (F.Ritter) Buxb.
24299,Copiapoa humilis (Phil.) Hutchison
24300,Copiapoa longistaminea F.Ritter
24301,Disocactus martianus (Zucc.) Barthlott
24302,Cephalocereus apicicephalium E.Y.Dawson
24303,Echinocereus engelmannii (Parry ex Engelm.) Lem.
24304,Echinocereus acifer Lem.
24305,Echinocereus ledingii Peebles
24306,Corynopuntia invicta (Brandegee) F.M.Knuth
24307,Cereus jamacaru DC.
24308,Echinocereus santaritensis W.Blum & Rutow
24309,Armatocereus cartwrightianus Backeb.
24310,Coryphantha octacantha Britton & Rose
24311,Cylindropuntia ramosissima (Engelm.) F.M.Knuth
24312,Copiapoa dealbata F.Ritter
24313,Epiphyllum cartagense Britton & Rose
24314,Cylindropuntia thurberi (Engelm.) F.M.Knuth
24315,Echinocereus parkeri subsp. gonzalezii (N.P.Taylor) N.P.Taylor
24316,Cereus pierre-braunianus Esteves
24317,Echinopsis breviflora (Backeb.) M.Lowry
24318,Disocactus quezaltecus (Standl. & Steyerm.) Kimnach
24319,Echinopsis thelegonoides (Speg.) H.Friedrich & G.D.Rowley
24320,Coryphantha gracilis L.Bremer & A.B.Lau
24321,
24322,
24323,
24324,Cylindropuntia multigeniculata (Clokey) Backeb.
24325,
24326,
24327,
24328,Cleistocactus ayopayanus Cardenas
24329,
24330,
24331,
24332,
24333,Consolea rubescens Lem.
24334,
24335,Jasminocereus thouarsii (F.A.C.Weber) Backeb.
24336,Mammillaria berkiana A.B.Lau
24337,Mammillaria guelzowiana Werderm.
24338,Mammillaria guillauminiana Backeb.
24339,Mammillaria luethyi G.S.Hinton
24340,Mammillaria painteri Rose ex Quehl
24341,Mammillaria weingartiana Boed.
24342,Micranthocereus albicephalus (Buining & Brederoo) F.Ritter
24343,
24344,Melocactus pachyacanthus Buining & Brederoo
24345,Melocactus paucispinus G.Heimen & R.Paul
24346,Melocactus violaceus Pfeiff.
24347,Facheiroa ulei (Gürke) Werderm.
24348,Facheiroa cephaliomelana Buining & Brederoo
24349,Espostoopsis dybowskii (Rol.-Goss.) Buxb.
24350,Lophophora diffusa (Croizat) Bravo
24351,Hylocereus setaceus (Salm-Dyck ex DC.) Ralf Bauer
24352,Lepismium houlletianum (Lem.) Barthlott
24353,Lepismium warmingianum (Schumann) Barthlott
24354,Lepismium cruciforme (Vell.) Miq.
24355,Mammillaria crinita DC.
24356,Mammillaria fittkaui Glass & R.Foster
24357,Mammillaria picta Meinsh.
24358,Mammillaria mercadensis Patoni
24359,Mammillaria formosa Scheidw.
24360,Mammillaria bombycina Quehl & Quehl
24361,Mammillaria lasiacantha Engelm.
24362,Hylocereus guatemalensis Britton & Rose
24363,Gymnocalycium paraguayense (K.Schum.) Hosseus
24364,Espostoa lanata (Kunth) Britton & Rose
24365,Espostoa melanostele (Vaupel) Borg
24366,Mila caespitosa Britton & Rose
24367,Mammillaria schiedeana Ehrenb.
24368,Mammillaria magnifica Buchenau
24369,Escobaria tuberculosa (Engelm.) Britton & Rose
24370,Gymnocalycium mostii Britton & Rose
24371,Mammillaria decipiens Scheidw.
24372,Mammillaria magnimamma Haw.
24373,Ferocactus gracilis subsp. coloratus (H.E.Gates) N.P.Taylor
24374,Mammillaria oteroi Glass & R.A.Foster
24375,Espostoa blossfeldiorum (Werderm.) Buxb.
24376,Mammillaria sphaerica A.Dietr.
24377,Mammillaria meyranii Bravo
24378,Leocereus bahiensis Britton & Rose
24379,Ferocactus alamosanus Britton & Rose
24380,Ferocactus latispinus Britton & Rose
24381,Melocactus salvadorensis Werderm.
24382,Neoraimondia arequipensis (Meyen) Backeb.
24383,Ferocactus diguetii Britton & Rose
24384,Mammillaria discolor Haw.
24385,Mammillaria hutchisoniana subsp. hutchisoniana
24386,Escobaria hesteri (Y.Wright) Buxb.
24387,Mammillaria mainiae K.Brandegee
24388,Mammillaria tetrancistra Engelm.
24389,
24390,Mammillaria deherdtiana Farwig
24391,Escobaria lloydii Britton & Rose
24392,Grusonia bradtiana Britton & Rose
24393,Gymnocalycium pflanzii (Vaupel) Werderm.
24394,Melocactus inconcinnus Buining & Brederoo
24395,Haageocereus versicolor Backeb.
24396,Melocactus ernestii Vaupel
24397,Mammillaria rekoi Vaupel
24398,Gymnocalycium nigriareolatum Backeb.
24399,Ferocactus emoryi Orcutt
24400,Mammillaria muehlenpfordtii Foerst.
24401,Mammillaria pilispina J.A.Purpus
24402,Mammillaria flavicentra Backeb. ex Mottram
24403,Hylocereus costaricensis Britton & Rose
24404,
24405,Escobaria missouriensis (Sweet) D.R.Hunt
24406,Harrisia eriophora (Pfeiff.) Britton
24407,Hylocereus ocamponis Britton & Rose
24408,Mammillaria halbingeri Boed.
24409,Nopalea dejecta Salm-Dyck
24410,Gymnocalycium glaucum F.Ritter
24411,Mammillaria geminispina Haw.
24412,Mammillaria mazatlanensis K.Schum. ex Gürke
24413,Mammillaria neopalmeri R.T.Craig
24414,Mammillaria spinosissima Lem.
24415,Melocactus harlowii Vaupel
24416,Ferocactus viridescens Britton & Rose
24417,Frailea castanea Backeb.
24418,Mammillaria albicans (Britton & Rose) A.Berger
24419,Matucana haynei subsp. haynei
24420,Gymnocalycium calochlorum (Boed.) Y.Itô
24421,Melocactus broadwayi A.Berger
24422,Mammillaria pringlei (J.M.Coult.) K.Brandegee
24423,Mammillaria gigantea Hildm. ex K.Schum.
24424,Gymnocalycium uebelmannianum Rausch
24425,Melocactus estevesii P.J.Braun
24426,Mammillaria hahniana Werderm.
24427,Mammillaria tonalensis D.R.Hunt
24428,Gymnocalycium capillaense (Schick) Hosseus
24429,Mammillaria polyedra Mart.
24430,Maihueniopsis clavarioides (Otto ex Pfeiff.) E.F.Anderson
24431,Ferocactus herrerae J.G.Ortega
24432,Maihueniopsis conoidea (F.Ritter ex Backeb.) F.Ritter
24433,Neowerdermannia chilensis Backeb.
24434,Mammillaria marksiana Krainz
24435,Espostoa frutescens J.E.Madsen
24436,Lophophora williamsii J.M.Coult.
24437,Melocactus bellavistensis Rauh & Backeb.
24438,Leptocereus assurgens Britton & Rose
24439,Harrisia tetracantha (Labour.) D.R.Hunt
24440,Neolloydia conoidea Britton & Rose
24441,Neobuxbaumia scoparia (Poselg.) Backeb.
24442,Maihueniopsis darwinii (Hensl.) F.Ritter
24443,Lasiocereus fulvus F.Ritter
24444,Neobuxbaumia euphorbioides (Haw.) Buxb.
24445,Melocactus mazelianus Říha
24446,Miqueliopuntia miquelii (Monv.) F.Ritter
24447,Mammillaria bocensis R.T.Craig
24448,Hylocereus minutiflorus Britton & Rose
24449,Mammillaria scrippsiana Orcutt
24450,Hylocereus extensus Britton & Rose
24451,Mammillaria longimamma DC.
24452,Eulychnia breviflora Phil.
24453,Mammillaria saboae subsp. göldii (Glass & R.A.Foster) D.R.Hunt
24454,
24455,Nopalea cochenillifera (L.) Salm-Dyck
24456,Melocactus intortus Urb.
24457,Mammillaria grusonii Runge
24458,Ferocactus pottsii (Salm-Dyck) Backeb.
24459,Mammillaria blossfeldiana Boed.
24460,Mammillaria winterae subsp. winterae
24461,Ferocactus wislizeni Britton & Rose
24462,Mammillaria karwinskiana Mart.
24463,Mammillaria roseoalba Boed.
24464,Gymnocalycium marsoneri subsp. matoense (Buining & Brederoo) P.J.Braun & Esteves
24465,Mammillaria armillata K.Brandegee
24466,Gymnocalycium mihanovichii Britton & Rose
24467,Maihuenia poeppigii (Otto ex Pfeiff.) Phil. ex K.Schum.
24468,Mammillaria jaliscana (Britton & Rose) Boed.
24469,Melocactus smithii (Alexander) Buining
24470,Gymnocalycium ochoterenae Backeb.
24471,Gymnocalycium schickendantzii subsp. delaetii (K.Schum.) G.J.Charles
24472,Mammillaria moelleriana Boed.
24473,Espostoa hylaea F.Ritter
24474,Haageocereus chilensis F.Ritter ex D.R.Hunt
24475,Gymnocalycium erinaceum J.G.Lamb.
24476,Matucana formosa F.Ritter
24477,Melocactus zehntneri (Britton & Rose) Leutzelb.
24478,Frailea cataphracta Britton & Rose
24479,Gymnocalycium kieslingii O.Ferrari
24480,Mammillaria xaltianguensis Sánchez-Mej.
24481,Matucana paucicostata F.Ritter
24482,Ferocactus lindsayi Bravo
24483,Harrisia pomanensis Britton & Rose
24484,Mammillaria compressa DC.
24485,Mammillaria multidigitata Radley ex G.E.Linds.
24486,Escobaria emskoetteriana (Quehl) Borg
24487,Mammillaria sphacelata Mart.
24488,Mammillaria polythele Mart.
24489,Ferocactus johnstonianus Britton & Rose
24490,Escontria chiotilla Rose
24491,Harrisia adscendens Britton & Rose
24492,Gymnocalycium pugionacanthum Backeb. ex H.Till
24493,Lasiocereus rupicola F.Ritter
24494,Escobaria dasyacantha (Engelm.) Britton & Rose
24495,Melocactus caroli-linnaei N.P.Taylor
24496,Hatiora salicornioides (Haw.) Britton & Rose
24497,Gymnocalycium bayrianum Till ex H.Till
24498,Hylocereus tricae (D.R.Hunt) Ralf Bauer
24499,Gymnocalycium andreae (Boed.) Backeb. & F.M.Knuth
24500,Myrtillocactus geometrizans Console
24501,Neobuxbaumia macrocephala (F.A.C.Weber ex K.Schum.) E.Y.Dawson
24502,Matucana pujupatii (Donald & A.B.Lau) Bregmann
24503,Hylocereus undatus (Haw.) Britton & Rose
24504,Melocactus oreas Miq.
24505,"Gymnocalycium robustum R.Kiesling, O.Ferrari & Metzing"
24506,Escobaria zilziana (Boed.) Backeb.
24507,Frailea pumila Britton & Rose
24508,Haageocereus acranthus (Vaupel) Backeb.
24509,Gymnocalycium baldianum Speg.
24510,Myrtillocactus schenckii Britton & Rose
24511,Nopalea inaperta Schott ex Griffith
24512,Mammillaria mammillaris H.Karst.
24513,Mammillaria matudae Bravo
24514,Ferocactus glaucescens Britton & Rose
24515,Escobaria vivipara (Nutt.) Buxb.
24516,Mammillaria petterssonii Hildm.
24517,Mammillaria nivosa Link ex Pfeiff.
24518,Gymnocalycium reductum Pfeiff. & Otto
24519,Gymnocalycium monvillei Pfeiff. ex Britton & Rose
24520,Harrisia martinii Britton & Rose
24521,Harrisia gracilis (Mill.) Britton
24522,Melocactus levitestatus Buining & Brederoo
24523,Mammillaria albilanata subsp. albilanata
24524,Mammillaria cerralboa Orcutt
24525,Myrtillocactus cochal Britton & Rose
24526,Maihueniopsis archiconoidea F.Ritter
24527,Mammillaria wiesingeri Boed.
24528,Mammillaria dioica K.Brandegee
24529,Ferocactus macrodiscus (Mart.) Britton & Rose
24530,Mammillaria sartorii J.A.Purpus
24531,Haageocereus platinospinus (Werderm. & Backeb.) Backeb.
24532,Mammillaria erythrosperma Boed.
24533,Mammillaria sinistrohamata Boed.
24534,Leptocereus weingartianus Britton & Rose
24535,Lophophora fricii Haberm.
24536,Mammillaria ekmanii Werderm.
24537,Melocactus macracanthos (Salm-Dyck) Link & Otto
24538,Espostoa superba F.Ritter
24539,Matucana intertexta F.Ritter
24540,Escobaria alversonii (J.M.Coult.) N.P.Taylor
24541,Mammillaria carnea Zucc. ex Pfeiff.
24542,Eulychnia castanea Phil.
24543,Mammillaria wrightii Engelm.
24544,Matucana oreodoxa (F.Ritter) Slaba
24545,Lepismium lumbricoides (Lem.) Barthlott
24546,Mammillaria huitzilopochtli D.R.Hunt
24547,Leptocereus sylvestris Britton & Rose
24548,Escobaria minima (Baird) D.R.Hunt
24549,Mammillaria standleyi Orcutt.
24550,Mammillaria vetula Mart.
24551,Neoraimondia herzogiana (Backeb.) Buxb. & Krainz
24552,Maihueniopsis hypogaea (Werderm.) F.Ritter
24553,Haageocereus decumbens (Vaupel) Backeb.
24554,Micranthocereus purpureus (Gürke) F.Ritter
24555,Mammillaria baumii Boed.
24556,Mammillaria senilis Lodd. ex Salm-Dyck
24557,Gymnocalycium saglionis (F.Cels) Britton & Rose
24558,Gymnocalycium rhodantherum (Boed.) H.Till
24559,Gymnocalycium bruchii Hosseus
24560,Mammillaria thornberi subsp. yaquensis (R.T.Craig) D.R.Hunt
24561,Mammillaria pottsii Scheer ex Salm-Dyck
24562,Escobaria duncanii (Hester) Backeb.
